02GPa/log.coord:4-fold coordinated: 8.31 %
05GPa/log.coord:4-fold coordinated: 12.32 %
10GPa/log.coord:4-fold coordinated: 17.75 %
15GPa/log.coord:4-fold coordinated: 22.91 %
20GPa/log.coord:4-fold coordinated: 27.45 %
25GPa/log.coord:4-fold coordinated: 31.96 %
30GPa/log.coord:4-fold coordinated: 36.35 %
